"UniqueID","SiteID","Longitude","Latitude","puntos10","puntos11","puntos12"
4,594,-80.75,82.83493644,36.7217407226562,-395.799987792969,88.9913024902344
5,595,-79.25,82.83493644,18.1391296386719,-415.339141845703,137.739135742188
6,596,-77.75,82.83493644,24.5565223693848,-403.878265380859,126.199996948242
7,597,-76.25,82.83493644,12.3478260040283,-411.878265380859,155.991302490234
11,698,-86,82.40192356,39.1826095581055,-407.173919677734,83.0695648193359
14,701,-81.5,82.40192356,13.4695653915405,-431.59130859375,169.365219116211
15,702,-80,82.40192356,39.6347808837891,-396.59130859375,103.947822570801
16,703,-78.5,82.40192356,-17.1130428314209,-460.504333496094,285.113037109375
17,704,-77,82.40192356,-24.4869556427002,-465.252166748047,317.530426025391
21,803,-88.25,81.968911,27.2260875701904,-414.965209960938,97.6956558227539
22,804,-86.75,81.968911,30.7652168273926,-419.965209960938,106.486953735352
23,805,-85.25,81.968911,37.9304351806641,-416.130432128906,103.608695983887
24,806,-83.75,81.968911,30.8434791564941,-424.382598876953,134.234786987305
25,807,-82.25,81.968911,25.3826084136963,-425.634796142578,154.53044128418
26,808,-80.75,81.968911,33.0086975097656,-411.965209960938,132.399993896484
27,809,-79.25,81.968911,39.7999992370605,-398.756530761719,114.65217590332
28,810,-77.75,81.968911,-10.991304397583,-454.921752929688,281.739135742188
29,811,-76.25,81.968911,-14.947826385498,-450.669555664062,290.234771728516
33,910,-89,81.53589844,24.4347820281982,-416.130432128906,109.486953735352
34,911,-87.5,81.53589844,26.6000003814697,-422.921752929688,120.982604980469
35,912,-86,81.53589844,29.6782608032227,-428.173919677734,131.026092529297
36,913,-84.5,81.53589844,19.008695602417,-444.173919677734,180.817398071289
37,914,-83,81.53589844,7.96521759033203,-453.59130859375,227.982604980469
38,915,-81.5,81.53589844,-4.8695650100708,-464.008697509766,282.191314697266
39,916,-80,81.53589844,-15.0782604217529,-470.59130859375,323.104339599609
40,917,-78.5,81.53589844,14.965217590332,-429.921752929688,203.773910522461
41,918,-77,81.53589844,3.84347820281982,-436.626098632812,236.139129638672
42,919,-75.5,81.53589844,2.84347820281982,-424.086944580078,227.852172851562
45,1013,-94.25,81.10288556,10.5217390060425,-404.339141845703,88.8608703613281
46,1014,-92.75,81.10288556,14.1043481826782,-407.504333496094,93.6521759033203
48,1016,-89.75,81.10288556,26.0608692169189,-411.878265380859,108.23477935791
49,1017,-88.25,81.10288556,33.5999984741211,-412.713043212891,111.23477935791
51,1019,-85.25,81.10288556,37.4260864257812,-425.547821044922,135.895645141602
53,1021,-82.25,81.10288556,29.5043487548828,-427.799987792969,175.478256225586
54,1022,-80.75,81.10288556,16.6695652008057,-438.217376708984,222.643478393555
55,1023,-79.25,81.10288556,56.8782615661621,-383.799987792969,106.565216064453
56,1024,-77.75,81.10288556,21.5478267669678,-421.086944580078,192.182601928711
57,1025,-76.25,81.10288556,28.5913047790527,-400.086944580078,163.808700561523
63,1121,-93.5,80.669873,3.73043489456177,-410.086944580078,106.817390441895
64,1122,-92,80.669873,-0.269565224647522,-419.834777832031,123.191307067871
67,1125,-87.5,80.669873,43.9304351806641,-406.921752929688,102.026084899902
68,1126,-86,80.669873,48.2173919677734,-413.965209960938,109.191307067871
69,1127,-84.5,80.669873,41.5043487548828,-423.799987792969,144.313049316406
71,1129,-81.5,80.669873,42.2521743774414,-412.799987792969,153.226089477539
73,1131,-78.5,80.669873,35.5043487548828,-406.921752929688,160.930435180664
74,1132,-77,80.669873,19.3391304016113,-419.086944580078,206.173919677734
75,1133,-75.5,80.669873,3.2173912525177,-421.504333496094,246.086959838867
82,1226,-95.75,80.23686044,2.93913054466248,-400.339141845703,96.6086959838867
83,1227,-94.25,80.23686044,7.14782619476318,-400.504333496094,102.817390441895
84,1228,-92.75,80.23686044,-22.6434783935547,-429.834777832031,159.104354858398
85,1229,-91.25,80.23686044,0.773913025856018,-419.165222167969,139.730438232422
86,1230,-89.75,80.23686044,37.4782600402832,-398.417388916016,100.026084899902
87,1231,-88.25,80.23686044,42.3913040161133,-402.878265380859,110.773910522461
89,1233,-85.25,80.23686044,65.5478286743164,-396.173919677734,89.1478271484375
90,1234,-83.75,80.23686044,67.2521743774414,-391.799987792969,94.9391326904297
91,1235,-82.25,80.23686044,61.6260871887207,-390.634796142578,109.895652770996
92,1236,-80.75,80.23686044,43.0434799194336,-406.217376708984,156.721740722656
93,1237,-79.25,80.23686044,27.043478012085,-418.008697509766,197.095657348633
94,1238,-77.75,80.23686044,-1.70434784889221,-445.547821044922,288.373901367188
95,1239,-76.25,80.23686044,-6.03478240966797,-437.713043212891,289.495666503906
104,1334,-95,79.80384756,-12.8086957931519,-409.669555664062,130.269561767578
105,1335,-93.5,79.80384756,8.19130420684814,-397.252166748047,108.608695983887
106,1336,-92,79.80384756,-32.017391204834,-436.582611083984,192.434783935547
107,1337,-90.5,79.80384756,-17.8521747589111,-435.165222167969,190.434783935547
108,1338,-89,79.80384756,28.0608692169189,-412.834777832031,142.313049316406
109,1339,-87.5,79.80384756,53.5565223693848,-393.295654296875,95.1913070678711
110,1340,-86,79.80384756,58.0086975097656,-402.547821044922,102.93913269043
111,1341,-84.5,79.80384756,63.5043487548828,-396.382598876953,105.313041687012
112,1342,-83,79.80384756,42.6260871887207,-415.426086425781,160.556518554688
113,1343,-81.5,79.80384756,61.7913055419922,-386.260864257812,114.269561767578
114,1344,-80,79.80384756,27.6260871887207,-417.634796142578,198.800003051758
115,1345,-78.5,79.80384756,13.6695652008057,-426.799987792969,236.252166748047
116,1346,-77,79.80384756,20.9217395782471,-408.756530761719,204.252166748047
117,1347,-75.5,79.80384756,17.4260864257812,-396.130432128906,201.626083374023
131,1443,-91.25,79.370835,23.3565216064453,-392.791290283203,115.982604980469
132,1444,-89.75,79.370835,12.1043481826782,-418.208709716797,165.686950683594
133,1445,-88.25,79.370835,42.2260856628418,-397.252166748047,115.47826385498
134,1446,-86.75,79.370835,56.0956535339355,-393.504333496094,101.686958312988
135,1447,-85.25,79.370835,67.1739120483398,-387.756530761719,92.5217361450195
136,1448,-83.75,79.370835,50.2956504821777,-403.799987792969,139.973907470703
137,1449,-82.25,79.370835,56.8347816467285,-389.843475341797,124.017395019531
138,1450,-80.75,79.370835,58.4173927307129,-381.469573974609,119.973915100098
139,1451,-79.25,79.370835,22.2521743774414,-415.843475341797,213.086959838867
140,1452,-77.75,79.370835,20.9217395782471,-407.799987792969,207.626083374023
141,1453,-76.25,79.370835,34.7999992370605,-378.756530761719,154.547821044922
151,1544,-101,78.937822,9.16521739959717,-385.156524658203,105.773910522461
156,1549,-93.5,78.937822,18.4869556427002,-379.582611083984,110.93913269043
157,1550,-92,78.937822,7.44347810745239,-395.747833251953,138.852172851562
158,1551,-90.5,78.937822,-6.80869579315186,-416.956512451172,179.139129638672
159,1552,-89,78.937822,4.89565229415894,-431.417388916016,221.217391967773
160,1553,-87.5,78.937822,34.5999984741211,-406.460876464844,146.973907470703
161,1554,-86,78.937822,51.3043479919434,-397.669555664062,122.556518554688
162,1555,-84.5,78.937822,66.965217590332,-379.756530761719,97.2695617675781
164,1557,-81.5,78.937822,53.8782615661621,-383.843475341797,128.182601928711
165,1558,-80,78.937822,11.6695652008057,-425.678253173828,250.330429077148
166,1559,-78.5,78.937822,-0.243478253483772,-431.008697509766,282.486968994141
167,1560,-77,78.937822,10.8000001907349,-406.59130859375,232.24348449707
171,1643,-112.25,78.50480944,10.3043479919434,-378.852172851562,80.2782592773438
172,1644,-110.75,78.50480944,10.8869562149048,-378.060882568359,77.9043502807617
176,1648,-104.75,78.50480944,9.38260841369629,-378.77392578125,99.2347793579102
177,1649,-103.25,78.50480944,3.92173910140991,-384.443481445312,117.982604980469
178,1650,-101.75,78.50480944,3.25217390060425,-386.486968994141,117.565216064453
179,1651,-100.25,78.50480944,11.5826082229614,-380.530426025391,108.565216064453
181,1653,-97.25,78.50480944,9.40869522094727,-378.704345703125,114.895652770996
185,1657,-91.25,78.50480944,7.0695652961731,-395.330444335938,148.556518554688
186,1658,-89.75,78.50480944,41.5652160644531,-377.582611083984,108.104347229004
187,1659,-88.25,78.50480944,39.8521728515625,-389.669555664062,124.686958312988
188,1660,-86.75,78.50480944,55.5565223693848,-382.086944580078,105.06086730957
189,1661,-85.25,78.50480944,32.052173614502,-413.921752929688,180.426086425781
190,1662,-83.75,78.50480944,43.1739120483398,-400.173919677734,157.052169799805
191,1663,-82.25,78.50480944,51.9217376708984,-383.426086425781,132.930435180664
192,1664,-80.75,78.50480944,14.0869569778442,-420.678253173828,239.956527709961
193,1665,-79.25,78.50480944,-5.28695631027222,-435.678253173828,305.069580078125
194,1666,-77.75,78.50480944,-3.36521744728088,-421.59130859375,285.939117431641
201,1752,-110,78.07179656,16.8869571685791,-371.434783935547,78.3217391967773
208,1759,-99.5,78.07179656,16,-373.904357910156,110.565216064453
210,1761,-96.5,78.07179656,19.6608695983887,-365.078247070312,114.104347229004
211,1762,-95,78.07179656,23.4086952209473,-361.330444335938,108.313041687012
217,1768,-86,78.07179656,49.347827911377,-385.295654296875,127.556518554688
218,1769,-84.5,78.07179656,38.8869552612305,-398.713043212891,163.965209960938
219,1770,-83,78.07179656,51.5913047790527,-380.382598876953,132.139129638672
220,1771,-81.5,78.07179656,32.1304359436035,-396.469573974609,183.339126586914
221,1772,-80,78.07179656,22.5043487548828,-400.721740722656,201.460876464844
222,1773,-78.5,78.07179656,18.3826084136963,-395.678253173828,207.165222167969
223,1774,-77,78.07179656,25.4695644378662,-374.052185058594,180.208694458008
229,1857,-112.25,77.638784,12.9304351806641,-373.600006103516,87.3217391967773
230,1858,-110.75,77.638784,18.5130443572998,-368.808685302734,79.5304336547852
240,1868,-95.75,77.638784,13.1217393875122,-363.452178955078,127.643478393555
241,1869,-94.25,77.638784,23.8260860443115,-357.704345703125,119.47826385498
246,1874,-86.75,77.638784,50.4347839355469,-373.460876464844,117.599998474121
248,1876,-83.75,77.638784,52.4695663452148,-373.547821044922,128.973907470703
249,1877,-82.25,77.638784,37.2173919677734,-387.008697509766,169.008697509766
250,1878,-80.75,77.638784,8.54782581329346,-414.304351806641,250.495651245117
251,1879,-79.25,77.638784,28.965217590332,-380.930419921875,173.921737670898
254,1960,-119,77.20577144,14.973913192749,-367.765228271484,96.739128112793
255,1961,-117.5,77.20577144,14.7217388153076,-370.808685302734,95.5304336547852
256,1962,-116,77.20577144,15.7217388153076,-371.017395019531,92.3217391967773
276,1982,-86,77.20577144,48.2260856628418,-372.460876464844,130.34782409668
277,1983,-84.5,77.20577144,46.347827911377,-375.295654296875,142.678268432617
278,1984,-83,77.20577144,42.6782608032227,-375.965209960938,153.843475341797
283,2066,-119.75,76.77275856,16.8086948394775,-365.721740722656,99.739128112793
285,2068,-116.75,76.77275856,17.1391296386719,-368.973907470703,99.9478225708008
287,2070,-113.75,76.77275856,21.7652168273926,-365.930419921875,90.8260879516602
290,2073,-109.25,76.77275856,30.9304351806641,-358.139129638672,76.704345703125
