"UniqueID","SiteID","Longitude","Latitude","puntos10","puntos11","puntos12"
4,594,-80.75,82.83493644,-16.982608795166,-434.200012207031,82.3130416870117
5,595,-79.25,82.83493644,-35.0086975097656,-451.791290283203,129.391311645508
6,596,-77.75,82.83493644,-28.034782409668,-438.382598876953,119.800003051758
7,597,-76.25,82.83493644,-40.5217399597168,-446.382598876953,149.313049316406
11,698,-86,82.40192356,-12.5739126205444,-444.739135742188,72.4956512451172
14,701,-81.5,82.40192356,-41.9043464660645,-469.713043212891,161.852172851562
15,702,-80,82.40192356,-16.8521747589111,-434.713043212891,95.8782577514648
16,703,-78.5,82.40192356,-71.9304351806641,-495.843475341797,275.930419921875
17,704,-77,82.40192356,-78.4695663452148,-498.921752929688,308.904357910156
21,803,-88.25,81.968911,-23.1391296386719,-452.252166748047,87.9565200805664
22,804,-86.75,81.968911,-21.5478267669678,-457.252166748047,96.4695663452148
23,805,-85.25,81.968911,-15.4956521987915,-452.304351806641,91.0869598388672
24,806,-83.75,81.968911,-25.3652172088623,-462.22607421875,122.547828674316
25,807,-82.25,81.968911,-32.7739143371582,-465.147827148438,145.904342651367
26,808,-80.75,81.968911,-24.3130435943604,-449.252166748047,119.599998474121
27,809,-79.25,81.968911,-17.7999992370605,-435.765228271484,103.52173614502
28,810,-77.75,81.968911,-68.3130416870117,-490.8173828125,273.391296386719
29,811,-76.25,81.968911,-70.8782577514648,-484.895660400391,278.547821044922
33,910,-89,81.53589844,-25.6521739959717,-452.304351806641,99.4695663452148
34,911,-87.5,81.53589844,-24.6000003814697,-458.8173828125,107.626083374023
35,912,-86,81.53589844,-25.4173908233643,-465.739135742188,119.06086730957
36,913,-84.5,81.53589844,-38.3130416870117,-481.739135742188,168.573913574219
37,914,-83,81.53589844,-50.7478256225586,-491.713043212891,214.626083374023
38,915,-81.5,81.53589844,-64.6956558227539,-502.686950683594,269.113037109375
39,916,-80,81.53589844,-75.1826095581055,-508.713043212891,307.243469238281
40,917,-78.5,81.53589844,-43.7478256225586,-465.8173828125,190.139129638672
41,918,-77,81.53589844,-52.3652191162109,-469.460876464844,214.991302490234
42,919,-75.5,81.53589844,-53.3652191162109,-458.869567871094,210.321731567383
