"UniqueID","SiteID","Longitude","Latitude","puntos10","puntos11","puntos12"
4,594,-80.75,82.83493644,-105.930435180664,-497.799987792969,71.2521743774414
5,595,-79.25,82.83493644,-123.034782409668,-512.165222167969,115.565216064453
6,596,-77.75,82.83493644,-115.139129638672,-495.530426025391,109.199996948242
7,597,-76.25,82.83493644,-128.086959838867,-503.530426025391,138.252166748047
11,698,-86,82.40192356,-98.295654296875,-506.956512451172,54.982608795166
14,701,-81.5,82.40192356,-133.617385864258,-532.852172851562,149.40869140625
15,702,-80,82.40192356,-110.408699035645,-497.852172851562,82.5130462646484
16,703,-78.5,82.40192356,-162.721740722656,-554.373901367188,260.721740722656
17,704,-77,82.40192356,-167.878265380859,-554.686950683594,294.617401123047
21,803,-88.25,81.968911,-106.556518554688,-514.008666992188,71.8260879516602
22,804,-86.75,81.968911,-108.191307067871,-519.008666992188,79.8782577514648
23,805,-85.25,81.968911,-103.982604980469,-512.217407226562,70.3478240966797
24,806,-83.75,81.968911,-118.460868835449,-524.904357910156,103.191307067871
25,807,-82.25,81.968911,-129.095657348633,-530.59130859375,131.617385864258
26,808,-80.75,81.968911,-119.252174377441,-511.008697509766,98.4000015258789
27,809,-79.25,81.968911,-113.199996948242,-497.060882568359,85.0869598388672
28,810,-77.75,81.968911,-163.252166748047,-550.269592285156,259.565216064453
29,811,-76.25,81.968911,-163.513046264648,-541.582580566406,259.191314697266
33,910,-89,81.53589844,-108.608695983887,-512.217407226562,82.8782577514648
34,911,-87.5,81.53589844,-109.400001525879,-518.269592285156,85.5043487548828
35,912,-86,81.53589844,-116.669563293457,-527.95654296875,99.2434768676758
36,913,-84.5,81.53589844,-133.252166748047,-543.95654296875,148.295654296875
37,914,-83,81.53589844,-147.991302490234,-554.852172851562,192.504348754883
38,915,-81.5,81.53589844,-163.782608032227,-566.747802734375,247.452178955078
39,916,-80,81.53589844,-174.730438232422,-571.852172851562,280.973907470703
40,917,-78.5,81.53589844,-140.991302490234,-525.269592285156,167.556518554688
41,918,-77,81.53589844,-145.460876464844,-523.843505859375,179.965209960938
42,919,-75.5,81.53589844,-146.460876464844,-516.478271484375,181.286956787109
45,1013,-94.25,81.10288556,-115.130432128906,-501.165222167969,60.034782409668
46,1014,-92.75,81.10288556,-113.026084899902,-501.373901367188,64.0869598388672
48,1016,-89.75,81.10288556,-104.76522064209,-503.530426025391,77.1913070678711
49,1017,-88.25,81.10288556,-102.400001525879,-507.321746826172,80.1913070678711
51,1019,-85.25,81.10288556,-113.356521606445,-523.113037109375,93.0260848999023
53,1021,-82.25,81.10288556,-131.626083374023,-529.799987792969,131.130432128906
54,1022,-80.75,81.10288556,-147.417388916016,-541.695678710938,175.339126586914
55,1023,-79.25,81.10288556,-106.469566345215,-485.799987792969,69.6086959838867
56,1024,-77.75,81.10288556,-135.886962890625,-513.478271484375,139.704345703125
57,1025,-76.25,81.10288556,-125.147827148438,-492.478271484375,113.547828674316
63,1121,-93.5,80.669873,-121.182609558105,-502.478271484375,74.295654296875
64,1122,-92,80.669873,-125.182609558105,-507.791290283203,88.4521713256836
67,1125,-87.5,80.669873,-97.9826049804688,-502.269561767578,70.2434768676758
68,1126,-86,80.669873,-103.304344177246,-513.008666992188,74.4521713256836
69,1127,-84.5,80.669873,-119.626083374023,-525.799987792969,102.921737670898
71,1129,-81.5,80.669873,-123.313041687012,-514.799987792969,104.443481445312
73,1131,-78.5,80.669873,-125.626083374023,-502.269561767578,104.017395019531
74,1132,-77,80.669873,-138.834777832031,-511.478271484375,135.956527709961
75,1133,-75.5,80.669873,-148.304351806641,-515.373901367188,168.478256225586
82,1226,-95.75,80.23686044,-121.23477935791,-497.165222167969,63.347827911377
83,1227,-94.25,80.23686044,-116.286956787109,-494.373901367188,70.295654296875
84,1228,-92.75,80.23686044,-145.339126586914,-517.791320800781,116.973915100098
85,1229,-91.25,80.23686044,-120.443481445312,-501.208709716797,99.8173904418945
86,1230,-89.75,80.23686044,-91.8695678710938,-484.895660400391,68.2434768676758
87,1231,-88.25,80.23686044,-94.3478240966797,-494.530426025391,74.5565185546875
89,1233,-85.25,80.23686044,-91.8869552612305,-495.956512451172,50.7130432128906
90,1234,-83.75,80.23686044,-98.3130416870117,-493.799987792969,55.7652168273926
91,1235,-82.25,80.23686044,-106.156524658203,-495.59130859375,67.0260848999023
92,1236,-80.75,80.23686044,-123.260871887207,-509.695648193359,99.0695648193359
93,1237,-79.25,80.23686044,-139.260864257812,-520.747802734375,137.226089477539
94,1238,-77.75,80.23686044,-163.573913574219,-543.113037109375,201.156524658203
95,1239,-76.25,80.23686044,-161.991302490234,-532.321716308594,195.626083374023
104,1334,-95,79.80384756,-132.547821044922,-500.582611083984,85.1826095581055
105,1335,-93.5,79.80384756,-111.547828674316,-486.686950683594,75.3478240966797
106,1336,-92,79.80384756,-152.495651245117,-520.104370117188,144.391311645508
107,1337,-90.5,79.80384756,-141.286956787109,-517.208679199219,142.391311645508
108,1338,-89,79.80384756,-102.76522064209,-500.791290283203,100.921737670898
109,1339,-87.5,79.80384756,-86.1391296386719,-486.426086425781,60.4521751403809
110,1340,-86,79.80384756,-94.2521743774414,-500.113037109375,63.7652168273926
111,1341,-84.5,79.80384756,-97.6260833740234,-496.904357910156,63.9217376708984
112,1342,-83,79.80384756,-125.156524658203,-519.643493652344,105.860870361328
113,1343,-81.5,79.80384756,-108.947822570801,-493.434783935547,69.1826095581055
114,1344,-80,79.80384756,-140.156524658203,-522.59130859375,130.800003051758
115,1345,-78.5,79.80384756,-150.417388916016,-528.799987792969,155.686950683594
116,1346,-77,79.80384756,-138.730438232422,-507.060882568359,123.686958312988
117,1347,-75.5,79.80384756,-133.356521606445,-492.217376708984,118.843475341797
131,1443,-91.25,79.370835,-99.3391342163086,-477.052185058594,80.5043487548828
132,1444,-89.75,79.370835,-115.026084899902,-503.947814941406,122.078262329102
133,1445,-88.25,79.370835,-91.5565185546875,-486.686950683594,71.1304321289062
134,1446,-86.75,79.370835,-88.7739105224609,-487.373901367188,58.0782623291016
135,1447,-85.25,79.370835,-88.0434799194336,-486.060882568359,51.8695640563965
136,1448,-83.75,79.370835,-111.573913574219,-505.799987792969,86.7565231323242
137,1449,-82.25,79.370835,-110.208694458008,-495.539123535156,74.4956512451172
138,1450,-80.75,79.370835,-110.104347229004,-489.382598876953,66.7565231323242
139,1451,-79.25,79.370835,-143.313049316406,-521.539123535156,135.478256225586
140,1452,-77.75,79.370835,-138.730438232422,-509.799987792969,124.843475341797
141,1453,-76.25,79.370835,-118.199996948242,-477.060882568359,82.1130447387695
151,1544,-101,78.937822,-78.7913055419922,-449.460876464844,69.5565185546875
