"UniqueID","SiteID","Longitude","Latitude","puntos10","puntos11","puntos12"
4,594,-80.75,82.83493644,-37.1217384338379,-448.600006103516,79.8086929321289
5,595,-79.25,82.83493644,-54.9391288757324,-465.460876464844,126.260871887207
6,596,-77.75,82.83493644,-47.7565231323242,-451.321746826172,117.400001525879
7,597,-76.25,82.83493644,-60.347827911377,-459.321746826172,146.808700561523
11,698,-86,82.40192356,-31.982608795166,-458.826080322266,68.5304336547852
14,701,-81.5,82.40192356,-62.6695671081543,-484.008697509766,159.034790039062
15,702,-80,82.40192356,-38.034782409668,-449.008697509766,92.8521728515625
16,703,-78.5,82.40192356,-92.4869537353516,-509.095642089844,272.486968994141
17,704,-77,82.40192356,-98.7130432128906,-511.547821044922,305.669555664062
21,803,-88.25,81.968911,-42.0260887145996,-466.234771728516,84.3043441772461
22,804,-86.75,81.968911,-41.1652183532715,-471.234771728516,92.7130432128906
23,805,-85.25,81.968911,-35.5304336547852,-465.869567871094,86.3913040161133
24,806,-83.75,81.968911,-46.4434776306152,-476.417388916016,118.165214538574
25,807,-82.25,81.968911,-54.5826072692871,-479.965209960938,142.669570922852
26,808,-80.75,81.968911,-45.8086967468262,-463.234771728516,114.800003051758
27,809,-79.25,81.968911,-39.4000015258789,-449.643463134766,99.3478240966797
28,810,-77.75,81.968911,-89.8086929321289,-504.278259277344,270.260864257812
29,811,-76.25,81.968911,-91.8521728515625,-497.730438232422,274.165222167969
33,910,-89,81.53589844,-44.4347839355469,-465.869567871094,95.7130432128906
34,911,-87.5,81.53589844,-43.7999992370605,-472.278259277344,102.617393493652
35,912,-86,81.53589844,-46.0782623291016,-479.826080322266,114.573913574219
36,913,-84.5,81.53589844,-59.8086967468262,-495.826080322266,163.982604980469
37,914,-83,81.53589844,-72.7652206420898,-506.008697509766,209.617385864258
38,915,-81.5,81.53589844,-87.1304321289062,-517.191284179688,264.208709716797
39,916,-80,81.53589844,-97.7217407226562,-523.008666992188,301.295654296875
40,917,-78.5,81.53589844,-65.7652206420898,-479.278259277344,185.026092529297
41,918,-77,81.53589844,-73.4434814453125,-481.77392578125,207.06086730957
42,919,-75.5,81.53589844,-74.4434814453125,-471.913055419922,203.747833251953
45,1013,-94.25,81.10288556,-54.5217399597168,-454.460876464844,73.9391326904297
46,1014,-92.75,81.10288556,-51.7043495178223,-456.095642089844,78.3478240966797
48,1016,-89.75,81.10288556,-41.6608695983887,-459.321746826172,92.1652145385742
49,1017,-88.25,81.10288556,-36.7999992370605,-461.686950683594,95.1652145385742
51,1019,-85.25,81.10288556,-40.6260871887207,-476.052185058594,113.704345703125
53,1021,-82.25,81.10288556,-53.9043464660645,-480.600006103516,152.521743774414
54,1022,-80.75,81.10288556,-68.2695617675781,-491.782623291016,198.156524658203
55,1023,-79.25,81.10288556,-27.6782608032227,-436.600006103516,87.4347839355469
56,1024,-77.75,81.10288556,-59.947826385498,-468.913055419922,165.017395019531
57,1025,-76.25,81.10288556,-50.9913024902344,-447.913055419922,137.791305541992
63,1121,-93.5,80.669873,-60.9304351806641,-457.913055419922,89.9826049804688
64,1122,-92,80.669873,-64.9304351806641,-465.365203857422,105.208694458008
67,1125,-87.5,80.669873,-29.5304355621338,-456.278259277344,85.5739135742188
68,1126,-86,80.669873,-30.2173919677734,-465.234771728516,91.2086944580078
69,1127,-84.5,80.669873,-41.9043464660645,-476.600006103516,122.88695526123
71,1129,-81.5,80.669873,-43.4521751403809,-465.600006103516,127.973915100098
73,1131,-78.5,80.669873,-47.9043464660645,-456.278259277344,131.46955871582
74,1132,-77,80.669873,-62.5391311645508,-466.913055419922,169.826080322266
75,1133,-75.5,80.669873,-75.2173919677734,-470.095642089844,205.913040161133
82,1226,-95.75,80.23686044,-61.3391304016113,-450.460876464844,79.3913040161133
83,1227,-94.25,80.23686044,-56.7478256225586,-449.095642089844,85.9826049804688
84,1228,-92.75,80.23686044,-86.1565246582031,-475.365203857422,137.295654296875
85,1229,-91.25,80.23686044,-61.9739112854004,-461.634796142578,119.069564819336
