"UniqueID","SiteID","Longitude","Latitude","puntos10","puntos11","puntos12"
4,594,-80.75,82.83493644,71.965217590332,-370.600006103516,93.3739166259766
5,595,-79.25,82.83493644,53.017391204834,-391.417388916016,143.217391967773
6,596,-77.75,82.83493644,59.0695648193359,-381.234771728516,130.399993896484
7,597,-76.25,82.83493644,47.0434799194336,-389.234771728516,160.373916625977
11,698,-86,82.40192356,73.1478271484375,-382.521728515625,90.0086975097656
14,701,-81.5,82.40192356,49.8086967468262,-406.573913574219,174.295654296875
15,702,-80,82.40192356,76.704345703125,-371.573913574219,109.243476867676
16,703,-78.5,82.40192356,18.8608703613281,-437.313049316406,291.139129638672
17,704,-77,82.40192356,10.9391307830811,-443.156524658203,323.191314697266
21,803,-88.25,81.968911,60.2782592773438,-390.495666503906,104.086959838867
22,804,-86.75,81.968911,65.0956497192383,-395.495666503906,113.06086730957
23,805,-85.25,81.968911,72.9913024902344,-392.391296386719,111.82608795166
24,806,-83.75,81.968911,67.7304382324219,-399.547821044922,141.904342651367
25,807,-82.25,81.968911,63.5478248596191,-399.704345703125,160.191299438477
26,808,-80.75,81.968911,70.6260833740234,-387.495666503906,140.800003051758
27,809,-79.25,81.968911,77.5999984741211,-374.469573974609,121.956520080566
28,810,-77.75,81.968911,26.6260871887207,-431.365203857422,287.217376708984
29,811,-76.25,81.968911,21.7565212249756,-428.208709716797,297.904357910156
33,910,-89,81.53589844,57.3043479919434,-392.391296386719,116.06086730957
34,911,-87.5,81.53589844,60.2000007629395,-399.365203857422,129.747833251953
35,912,-86,81.53589844,65.8347854614258,-403.521728515625,138.878265380859
36,913,-84.5,81.53589844,56.6260871887207,-419.521728515625,188.852172851562
37,914,-83,81.53589844,46.4956512451172,-428.573913574219,236.747833251953
38,915,-81.5,81.53589844,34.3913040161133,-438.626098632812,290.77392578125
39,916,-80,81.53589844,24.3652172088623,-445.573913574219,333.513031005859
40,917,-78.5,81.53589844,53.4956512451172,-406.365203857422,212.721740722656
41,918,-77,81.53589844,40.7304344177246,-415.078247070312,250.017395019531
42,919,-75.5,81.53589844,39.7304344177246,-401.260864257812,239.356521606445
45,1013,-94.25,81.10288556,41.5652160644531,-380.417388916016,95.9826049804688
46,1014,-92.75,81.10288556,45.5130424499512,-384.313049316406,100.956520080566
48,1016,-89.75,81.10288556,58.3826103210449,-389.234771728516,115.904350280762
49,1017,-88.25,81.10288556,67.1999969482422,-389.339141845703,118.904350280762
51,1019,-85.25,81.10288556,74.6782608032227,-401.443481445312,146.486953735352
53,1021,-82.25,81.10288556,69.3130416870117,-402.600006103516,186.434783935547
54,1022,-80.75,81.10288556,57.2086944580078,-412.652160644531,234.330429077148
55,1023,-79.25,81.10288556,97.2347793579102,-358.600006103516,115.695655822754
56,1024,-77.75,81.10288556,60.4434776306152,-398.260864257812,205.147827148438
57,1025,-76.25,81.10288556,66.5739135742188,-377.260864257812,176.226089477539
63,1121,-93.5,80.669873,34.5913047790527,-387.260864257812,114.852172851562
64,1122,-92,80.669873,30.5913047790527,-398.104339599609,131.773910522461
67,1125,-87.5,80.669873,78.9913024902344,-383.365203857422,109.878257751465
68,1126,-86,80.669873,85.6521759033203,-389.495666503906,117.773910522461
69,1127,-84.5,80.669873,81.3130416870117,-398.600006103516,154.539123535156
71,1129,-81.5,80.669873,83.1565246582031,-387.600006103516,165.278259277344
73,1131,-78.5,80.669873,75.3130416870117,-383.365203857422,174.991302490234
74,1132,-77,80.669873,58.4173927307129,-396.260864257812,223.521743774414
75,1133,-75.5,80.669873,40.652172088623,-398.313049316406,265.260864257812
82,1226,-95.75,80.23686044,33.6173896789551,-376.417388916016,104.82608795166
83,1227,-94.25,80.23686044,37.6434783935547,-377.313049316406,110.852172851562
84,1228,-92.75,80.23686044,7.66956520080566,-408.104339599609,169.513046264648
85,1229,-91.25,80.23686044,30.7217388153076,-398.895660400391,149.59130859375
86,1230,-89.75,80.23686044,69.4347839355469,-377.052185058594,107.878257751465
87,1231,-88.25,80.23686044,76.1739120483398,-380.234771728516,119.721740722656
89,1233,-85.25,80.23686044,104.443481445312,-371.521728515625,98.6434783935547
90,1234,-83.75,80.23686044,108.156524658203,-366.600006103516,104.617393493652
91,1235,-82.25,80.23686044,103.078262329102,-364.704345703125,120.486953735352
92,1236,-80.75,80.23686044,84.1304321289062,-380.652160644531,170.965209960938
93,1237,-79.25,80.23686044,68.1304321289062,-392.626098632812,211.886962890625
94,1238,-77.75,80.23686044,38.2869567871094,-421.443481445312,309.921752929688
95,1239,-76.25,80.23686044,32.4956512451172,-414.339141845703,312.686950683594
104,1334,-95,79.80384756,16.7739124298096,-387.208709716797,141.40869140625
105,1335,-93.5,79.80384756,37.7739143371582,-375.156524658203,116.82608795166
106,1336,-92,79.80384756,-2.25217390060425,-415.947814941406,204.304351806641
107,1337,-90.5,79.80384756,12.6434783935547,-414.895660400391,202.304351806641
108,1338,-89,79.80384756,60.3826103210449,-391.104339599609,152.539123535156
109,1339,-87.5,79.80384756,88.0695648193359,-370.286956787109,103.773910522461
110,1340,-86,79.80384756,95.6260833740234,-378.443481445312,112.617393493652
111,1341,-84.5,79.80384756,103.313041687012,-371.547821044922,115.539131164551
112,1342,-83,79.80384756,84.0782623291016,-389.678253173828,174.069564819336
113,1343,-81.5,79.80384756,103.973915100098,-359.782623291016,125.408699035645
114,1344,-80,79.80384756,69.0782623291016,-391.704345703125,215.600006103516
115,1345,-78.5,79.80384756,54.2086944580078,-401.600006103516,256.156524658203
116,1346,-77,79.80384756,60.3652191162109,-384.469573974609,224.156524658203
117,1347,-75.5,79.80384756,54.6782608032227,-372.391296386719,222.078262329102
131,1443,-91.25,79.370835,53.6695671081543,-371.973907470703,124.747825622559
132,1444,-89.75,79.370835,43.5130424499512,-397.026092529297,176.460876464844
133,1445,-88.25,79.370835,75.2782592773438,-375.156524658203,126.434783935547
134,1446,-86.75,79.370835,91.8869552612305,-370.313049316406,112.460868835449
135,1447,-85.25,79.370835,105.52173614502,-363.469573974609,102.565216064453
136,1448,-83.75,79.370835,90.2869567871094,-378.600006103516,153.121734619141
137,1449,-82.25,79.370835,98.1043472290039,-363.730438232422,136.252166748047
138,1450,-80.75,79.370835,100.052177429199,-354.808685302734,133.121734619141
139,1451,-79.25,79.370835,63.1565208435059,-389.730438232422,232.260864257812
140,1452,-77.75,79.370835,60.3652191162109,-382.600006103516,228.078262329102
141,1453,-76.25,79.370835,72.5999984741211,-354.469573974609,172.443481445312
151,1544,-101,78.937822,30.8956527709961,-369.269561767578,114.721740722656
156,1549,-93.5,78.937822,46.0608711242676,-358.947814941406,120.617393493652
157,1550,-92,78.937822,35.9304351806641,-375.843475341797,150.356521606445
158,1551,-90.5,78.937822,22.7739124298096,-396.869567871094,193.017395019531
159,1552,-89,78.937822,36.4869575500488,-410.052185058594,237.65217590332
160,1553,-87.5,78.937822,68.1999969482422,-384.1826171875,160.121734619141
161,1554,-86,78.937822,86.9130401611328,-375.208709716797,136.069564819336
162,1555,-84.5,78.937822,105.495651245117,-355.469573974609,108.408699035645
164,1557,-81.5,78.937822,94.2347793579102,-357.730438232422,141.147827148438
165,1558,-80,78.937822,52.2086944580078,-398.834777832031,272.791290283203
166,1559,-78.5,78.937822,38.4695663452148,-405.626098632812,310.060882568359
167,1560,-77,78.937822,48.5999984741211,-381.573913574219,256.530426025391
171,1643,-112.25,78.50480944,24.9130439758301,-369.356536865234,87.034782409668
172,1644,-110.75,78.50480944,25.8608703613281,-368.382598876953,84.1130447387695
176,1648,-104.75,78.50480944,26.5478267669678,-366.721740722656,106.904350280762
177,1649,-103.25,78.50480944,22.3652172088623,-370.930419921875,126.747825622559
178,1650,-101.75,78.50480944,23.1565208435059,-372.060882568359,126.695655822754
179,1651,-100.25,78.50480944,32.947826385498,-365.191314697266,117.695655822754
181,1653,-97.25,78.50480944,34.4260864257812,-359.713043212891,125.486953735352
185,1657,-91.25,78.50480944,35.0086975097656,-375.791290283203,162.069564819336
186,1658,-89.75,78.50480944,71.6956558227539,-356.947814941406,118.513046264648
187,1659,-88.25,78.50480944,72.3565216064453,-367.208709716797,135.460876464844
188,1660,-86.75,78.50480944,90.0695648193359,-359.260864257812,116.382606506348
189,1661,-85.25,78.50480944,68.7565231323242,-390.365203857422,196.678268432617
190,1662,-83.75,78.50480944,81.5217361450195,-375.521728515625,172.75651550293
191,1663,-82.25,78.50480944,91.3652191162109,-357.678253173828,146.991302490234
192,1664,-80.75,78.50480944,54.2608680725098,-393.834777832031,261.869567871094
193,1665,-79.25,78.50480944,34.3391304016113,-408.834777832031,333.008697509766
194,1666,-77.75,78.50480944,33.7043495178223,-396.573913574219,316.617401123047
201,1752,-110,78.07179656,31.8608703613281,-362.304351806641,84.1652145385742
208,1759,-99.5,78.07179656,37,-359.113037109375,119.695655822754
210,1761,-96.5,78.07179656,43.5826072692871,-346.634796142578,124.513046264648
211,1762,-95,78.07179656,48.4260864257812,-341.791290283203,118.539131164551
217,1768,-86,78.07179656,84.0434799194336,-362.286956787109,141.069564819336
218,1769,-84.5,78.07179656,74.8608703613281,-375.339141845703,181.495651245117
219,1770,-83,78.07179656,89.5739135742188,-355.547821044922,146.017395019531
220,1771,-81.5,78.07179656,71.3913040161133,-369.808685302734,201.417388916016
221,1772,-80,78.07179656,62.3130416870117,-372.965209960938,221.182601928711
222,1773,-78.5,78.07179656,56.5478248596191,-368.834777832031,228.895645141602
223,1774,-77,78.07179656,61.8086967468262,-347.756530761719,201.026092529297
229,1857,-112.25,77.638784,26.991304397583,-365.200012207031,93.1652145385742
230,1858,-110.75,77.638784,32.9391288757324,-360.22607421875,85.1913070678711
240,1868,-95.75,77.638784,35.7652168273926,-345.556518554688,139.330429077148
241,1869,-94.25,77.638784,48.4782600402832,-338.713043212891,130.434783935547
246,1874,-86.75,77.638784,83.3043441772461,-351.1826171875,130.199996948242
248,1876,-83.75,77.638784,88.8086929321289,-349.443481445312,142.121734619141
249,1877,-82.25,77.638784,74.6521759033203,-361.626098632812,185.626083374023
250,1878,-80.75,77.638784,47.4434776306152,-386.913055419922,273.686950683594
251,1879,-79.25,77.638784,67.4956512451172,-352.991302490234,192.365219116211
254,1960,-119,77.20577144,28.1217384338379,-360.095642089844,102.217391967773
255,1961,-117.5,77.20577144,28.965217590332,-362.22607421875,101.191307067871
256,1962,-116,77.20577144,29.965217590332,-362.252166748047,98.1652145385742
276,1982,-86,77.20577144,81.2782592773438,-350.1826171875,144.043472290039
277,1983,-84.5,77.20577144,81.0434799194336,-352.286956787109,157.834777832031
278,1984,-83,77.20577144,78.8347854614258,-351.495666503906,169.730438232422
283,2066,-119.75,76.77275856,29.2260875701904,-358.965209960938,105.217391967773
285,2068,-116.75,76.77275856,31.017391204834,-361.121734619141,105.243476867676
287,2070,-113.75,76.77275856,35.0956535339355,-358.991302490234,94.4782638549805
290,2073,-109.25,76.77275856,44.9913024902344,-351.017395019531,78.7130432128906
299,2082,-95.75,76.77275856,40.8956527709961,-337.321746826172,147.382614135742
300,2083,-94.25,76.77275856,50.6608695983887,-331.530426025391,138.40869140625
303,2086,-89.75,76.77275856,75.9565200805664,-331.947814941406,120.304344177246
304,2087,-88.25,76.77275856,69.7217407226562,-347.052185058594,146.069564819336
305,2088,-86.75,76.77275856,64.4869537353516,-359.130432128906,181.65217590332
306,2089,-85.25,76.77275856,58.1739120483398,-371.260864257812,226.208694458008
307,2090,-83.75,76.77275856,71.9913024902344,-354.391296386719,190.46955871582
308,2091,-82.25,76.77275856,88.6260833740234,-331.808685302734,143.226089477539
309,2092,-80.75,76.77275856,45.5739135742188,-374.965209960938,272.608703613281
310,2093,-79.25,76.77275856,76.5999984741211,-331.069580078125,161.65217590332
311,2172,-122,76.339746,25.3826084136963,-354.834777832031,95.1391296386719
312,2173,-120.5,76.339746,28.2782611846924,-357.860870361328,106.191307067871
313,2174,-119,76.339746,30.1739139556885,-358.913055419922,111.269561767578
314,2175,-117.5,76.339746,33.1217384338379,-358.939117431641,113.165214538574
316,2177,-114.5,76.339746,36.1739120483398,-357.886962890625,99.5304336547852
